               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.019103,           0.0038997,           0.0030826,             0.82036,             0.65694,             0.77652,             0.61877,            0.018964,           0.0071316,            0.019186,            0.005116,            0.005116,            0.005116
                 150,            0.018331,           0.0042383,           0.0038193,              0.7659,             0.70529,             0.76745,             0.59958,            0.019998,           0.0078845,            0.020489,            0.005083,            0.005083,            0.005083
                 151,            0.017381,           0.0038469,           0.0027403,             0.77753,             0.72553,             0.78633,             0.62635,            0.019774,           0.0079997,            0.019363,             0.00505,             0.00505,             0.00505
                 152,            0.017089,           0.0040444,           0.0037646,             0.73782,             0.69013,             0.76214,             0.59948,            0.019556,           0.0080863,            0.021212,            0.005017,            0.005017,            0.005017
                 153,            0.017846,           0.0038467,           0.0038495,             0.79072,             0.65586,             0.77148,             0.60144,            0.020533,           0.0079931,            0.019743,            0.004984,            0.004984,            0.004984
                 154,            0.016801,           0.0040326,           0.0034457,             0.80951,             0.66326,             0.78515,             0.61556,            0.018947,           0.0073192,            0.019153,            0.004951,            0.004951,            0.004951
                 155,            0.017311,           0.0041585,           0.0030333,             0.73422,             0.57933,              0.6725,              0.5328,            0.022698,             0.01226,            0.021146,            0.004918,            0.004918,            0.004918
                 156,            0.017444,           0.0039636,           0.0038907,             0.75885,             0.65422,             0.73917,             0.59133,              0.0193,           0.0091847,            0.019338,            0.004885,            0.004885,            0.004885
                 157,            0.017519,           0.0040424,           0.0033907,             0.77065,             0.63856,             0.73295,             0.58545,            0.019405,           0.0084875,            0.021042,            0.004852,            0.004852,            0.004852
                 158,            0.017324,           0.0039783,           0.0034045,             0.73794,             0.62937,             0.71599,             0.57636,            0.019156,            0.008776,            0.020786,            0.004819,            0.004819,            0.004819
                 159,            0.016685,           0.0039032,           0.0030882,              0.7055,             0.73806,             0.75781,             0.59911,            0.019853,           0.0081341,            0.019145,            0.004786,            0.004786,            0.004786
                 160,            0.016283,           0.0039302,           0.0040062,             0.77376,             0.67259,             0.74276,             0.58981,            0.019237,           0.0089021,            0.018703,            0.004753,            0.004753,            0.004753
                 161,            0.016232,           0.0036114,           0.0041251,             0.74088,             0.68208,             0.74567,             0.59573,            0.018684,           0.0074306,            0.020791,             0.00472,             0.00472,             0.00472
                 162,            0.016529,           0.0040228,            0.003222,             0.74045,             0.71988,             0.76131,             0.60282,            0.019627,           0.0082568,            0.019823,            0.004687,            0.004687,            0.004687
                 163,            0.017081,           0.0039763,           0.0028207,             0.75643,             0.71583,             0.77851,             0.63675,            0.018163,           0.0077499,            0.019117,            0.004654,            0.004654,            0.004654
                 164,            0.018124,           0.0040827,           0.0033885,             0.80076,             0.68211,             0.77296,             0.61909,            0.017992,           0.0077449,            0.020513,            0.004621,            0.004621,            0.004621
                 165,            0.017034,            0.003796,            0.002632,             0.76564,             0.66472,             0.75151,             0.62035,            0.017806,           0.0078539,            0.023023,            0.004588,            0.004588,            0.004588
                 166,            0.016086,           0.0036754,           0.0029948,              0.7985,             0.63562,             0.73979,             0.58965,            0.019038,           0.0080906,            0.024057,            0.004555,            0.004555,            0.004555
                 167,            0.016272,           0.0038856,           0.0035828,             0.74523,              0.7156,             0.75618,             0.61331,            0.018347,            0.007797,            0.021743,            0.004522,            0.004522,            0.004522
                 168,            0.017519,           0.0038149,            0.003487,             0.80637,             0.63163,             0.75625,             0.60966,            0.018017,           0.0081021,            0.021568,            0.004489,            0.004489,            0.004489
                 169,            0.016514,           0.0040377,           0.0039437,             0.75034,             0.65565,             0.73977,             0.59513,            0.018936,           0.0080896,            0.021874,            0.004456,            0.004456,            0.004456
                 170,            0.016397,           0.0037267,           0.0023582,             0.70907,             0.72921,             0.76655,             0.60326,            0.019784,           0.0076983,            0.020672,            0.004423,            0.004423,            0.004423
                 171,            0.016371,           0.0037343,           0.0025965,             0.74959,             0.75431,             0.80664,             0.63587,            0.018357,           0.0076393,            0.016862,             0.00439,             0.00439,             0.00439
                 172,            0.016596,           0.0040264,           0.0018469,             0.78519,             0.60803,             0.79597,              0.6277,            0.018254,           0.0078005,            0.019747,            0.004357,            0.004357,            0.004357
                 173,            0.016859,           0.0038504,           0.0028203,             0.66529,             0.71943,             0.79851,              0.6363,            0.017807,           0.0073597,            0.019591,            0.004324,            0.004324,            0.004324
                 174,            0.015056,           0.0036069,           0.0024691,             0.73016,              0.6824,             0.79549,             0.61474,            0.018919,           0.0075029,            0.018848,            0.004291,            0.004291,            0.004291
                 175,            0.016019,           0.0035985,           0.0020317,             0.83504,             0.57294,             0.77149,             0.61756,            0.019048,           0.0077108,            0.020661,            0.004258,            0.004258,            0.004258
                 176,            0.016044,           0.0041116,           0.0019439,             0.83238,             0.58363,             0.77783,             0.61605,            0.018873,           0.0077161,            0.020517,            0.004225,            0.004225,            0.004225
                 177,              0.0154,           0.0039753,           0.0023104,              0.7674,             0.65815,             0.79295,             0.63538,            0.020601,           0.0077852,            0.019586,            0.004192,            0.004192,            0.004192
                 178,            0.015713,           0.0038664,           0.0033404,             0.87399,             0.57507,             0.78634,             0.64837,            0.017417,           0.0080694,            0.019929,            0.004159,            0.004159,            0.004159
                 179,            0.015084,           0.0037599,           0.0020784,             0.77328,             0.64688,             0.78514,             0.62887,             0.01855,           0.0086382,            0.019096,            0.004126,            0.004126,            0.004126
                 180,            0.016522,           0.0035511,           0.0017222,              0.7129,             0.71307,             0.79806,             0.63716,            0.018558,           0.0085286,            0.018442,            0.004093,            0.004093,            0.004093
                 181,            0.015851,           0.0038863,           0.0028045,             0.74555,             0.71735,             0.81091,             0.65115,            0.017916,             0.00804,            0.017308,             0.00406,             0.00406,             0.00406
                 182,            0.015429,           0.0036524,           0.0031126,             0.76064,             0.74222,             0.81844,              0.6683,             0.01672,           0.0080291,            0.016627,            0.004027,            0.004027,            0.004027
                 183,             0.01501,           0.0036648,           0.0024829,             0.74401,             0.75721,             0.81033,             0.63941,            0.018743,           0.0082522,             0.01658,            0.003994,            0.003994,            0.003994
                 184,            0.014866,           0.0036499,            0.002422,             0.75001,             0.75731,             0.81374,              0.6547,            0.018989,            0.007907,            0.016241,            0.003961,            0.003961,            0.003961
                 185,            0.015365,           0.0038009,           0.0023723,              0.7642,             0.74712,             0.80721,             0.64524,            0.018318,           0.0081625,            0.016227,            0.003928,            0.003928,            0.003928
                 186,             0.01493,           0.0035901,           0.0020966,             0.75151,             0.69732,             0.75169,             0.61592,            0.018756,            0.010211,            0.016924,            0.003895,            0.003895,            0.003895
                 187,            0.015015,           0.0035644,           0.0030753,              0.7529,             0.73414,             0.79587,             0.64808,            0.017379,           0.0087455,            0.017105,            0.003862,            0.003862,            0.003862
                 188,            0.015375,           0.0034544,           0.0019875,             0.70596,             0.73444,             0.78551,             0.64112,            0.018404,           0.0089152,            0.017153,            0.003829,            0.003829,            0.003829
                 189,            0.015162,           0.0035273,           0.0029029,             0.81394,             0.57424,             0.71619,             0.57709,            0.019139,            0.011836,            0.018693,            0.003796,            0.003796,            0.003796
                 190,            0.014776,           0.0035273,           0.0039094,             0.83898,             0.52472,             0.70982,             0.57657,            0.022423,            0.011389,            0.018827,            0.003763,            0.003763,            0.003763
                 191,            0.015179,           0.0037941,           0.0028814,             0.78498,             0.62093,             0.74183,             0.60533,            0.021335,            0.010066,            0.018205,             0.00373,             0.00373,             0.00373
                 192,            0.014516,           0.0040106,            0.002319,             0.78349,              0.7396,             0.80555,             0.65037,            0.018854,           0.0071514,             0.01667,            0.003697,            0.003697,            0.003697
                 193,            0.014653,           0.0038122,           0.0025257,             0.80396,             0.74058,             0.82272,             0.66133,            0.017446,           0.0071125,            0.016577,            0.003664,            0.003664,            0.003664
                 194,            0.014871,            0.004021,           0.0026829,              0.7902,             0.71845,             0.81406,             0.64739,            0.017227,           0.0074497,            0.017161,            0.003631,            0.003631,            0.003631
                 195,            0.014612,           0.0036173,           0.0021548,             0.79363,             0.70468,             0.80975,             0.64632,            0.017336,           0.0076621,            0.016898,            0.003598,            0.003598,            0.003598
                 196,            0.014496,           0.0034826,           0.0025547,             0.76007,             0.75045,             0.80894,             0.65475,            0.017083,           0.0076373,            0.017174,            0.003565,            0.003565,            0.003565
                 197,            0.013882,           0.0035666,           0.0026022,             0.77214,             0.71876,             0.79408,             0.63706,             0.01683,           0.0080436,             0.01763,            0.003532,            0.003532,            0.003532
                 198,            0.014914,           0.0036857,           0.0020243,             0.72668,             0.65145,              0.7477,             0.61353,            0.017416,             0.01046,            0.017236,            0.003499,            0.003499,            0.003499
                 199,            0.015025,           0.0035944,           0.0035367,             0.75114,             0.63033,             0.74845,             0.60716,            0.017865,            0.010551,            0.017071,            0.003466,            0.003466,            0.003466
                 200,            0.014843,           0.0039338,            0.001877,             0.75894,             0.67672,             0.79631,             0.63492,            0.017597,           0.0085451,            0.017237,            0.003433,            0.003433,            0.003433
                 201,            0.014826,           0.0037702,           0.0023161,             0.77197,             0.74567,             0.80491,             0.65437,            0.018106,           0.0077682,            0.016955,              0.0034,              0.0034,              0.0034
                 202,            0.014076,           0.0035945,           0.0019204,             0.76129,             0.74017,             0.80448,             0.65971,            0.017133,           0.0077392,            0.018242,            0.003367,            0.003367,            0.003367
                 203,            0.013784,           0.0036402,           0.0022901,             0.83567,             0.61702,              0.7833,             0.63825,            0.017553,           0.0089053,            0.017885,            0.003334,            0.003334,            0.003334
                 204,            0.014202,           0.0037093,            0.002077,             0.74547,             0.73937,             0.81133,             0.66053,             0.01786,           0.0075021,             0.01766,            0.003301,            0.003301,            0.003301
                 205,            0.014053,            0.003937,           0.0025372,             0.76899,             0.75129,             0.81031,               0.654,             0.01951,           0.0075561,            0.016993,            0.003268,            0.003268,            0.003268
                 206,            0.013915,           0.0036028,           0.0022398,             0.76116,             0.77347,              0.8111,             0.66336,            0.017655,           0.0078563,            0.016575,            0.003235,            0.003235,            0.003235
                 207,            0.014351,           0.0033727,           0.0018884,             0.76507,             0.74994,             0.80256,             0.65834,            0.016782,           0.0080211,            0.016893,            0.003202,            0.003202,            0.003202
                 208,            0.014262,           0.0035895,           0.0022053,             0.81003,             0.65197,             0.77349,             0.63021,            0.017757,           0.0096477,             0.01717,            0.003169,            0.003169,            0.003169
                 209,            0.013956,           0.0036911,           0.0013341,             0.70736,              0.7239,              0.7756,             0.62781,            0.017064,            0.009252,            0.017308,            0.003136,            0.003136,            0.003136
                 210,            0.013818,           0.0035819,            0.002396,             0.71269,             0.72597,             0.77647,             0.62338,            0.017319,           0.0090026,            0.017653,            0.003103,            0.003103,            0.003103
                 211,            0.013598,           0.0034519,           0.0019898,             0.72679,               0.734,              0.7796,             0.62575,            0.018384,           0.0089109,            0.017268,             0.00307,             0.00307,             0.00307
                 212,            0.013096,           0.0035718,            0.001783,             0.79385,             0.67969,             0.79186,             0.62854,            0.017934,           0.0085308,            0.016584,            0.003037,            0.003037,            0.003037
                 213,            0.013609,           0.0033882,           0.0022751,             0.81062,             0.63547,             0.75776,             0.61394,            0.018352,           0.0099557,            0.017701,            0.003004,            0.003004,            0.003004
                 214,            0.014054,           0.0035482,            0.001669,             0.75532,             0.71728,             0.78868,             0.64055,            0.016567,            0.008621,            0.018144,            0.002971,            0.002971,            0.002971
                 215,            0.013523,           0.0035253,           0.0024778,             0.76611,             0.67173,             0.76969,             0.63101,            0.017063,           0.0095526,            0.018585,            0.002938,            0.002938,            0.002938
                 216,            0.012718,            0.003497,           0.0023321,             0.75319,             0.69411,             0.77256,             0.62956,            0.017165,            0.008968,            0.018713,            0.002905,            0.002905,            0.002905
                 217,             0.01333,           0.0036448,           0.0020685,             0.80877,             0.66513,             0.80278,             0.64825,            0.017087,           0.0072035,            0.018944,            0.002872,            0.002872,            0.002872
                 218,            0.012989,           0.0033975,           0.0019929,             0.79243,             0.71002,             0.80385,             0.66119,            0.016806,           0.0073482,            0.018629,            0.002839,            0.002839,            0.002839
                 219,            0.013835,           0.0035308,           0.0013722,             0.76705,             0.74839,             0.81444,              0.6584,             0.01656,           0.0072819,            0.017318,            0.002806,            0.002806,            0.002806
                 220,            0.013464,            0.003461,           0.0019671,             0.80894,             0.71437,              0.8018,             0.65663,            0.016742,           0.0073861,            0.017275,            0.002773,            0.002773,            0.002773
                 221,            0.013728,           0.0036749,           0.0016826,             0.76318,             0.75641,             0.79882,             0.64317,            0.017926,            0.007706,            0.016947,             0.00274,             0.00274,             0.00274
                 222,            0.012965,            0.003237,           0.0022901,             0.78357,             0.74407,             0.80151,             0.65183,            0.018757,           0.0080106,            0.016716,            0.002707,            0.002707,            0.002707
                 223,            0.013278,           0.0032392,           0.0015722,             0.77025,             0.75932,              0.7949,             0.64602,            0.017096,           0.0089184,            0.016639,            0.002674,            0.002674,            0.002674
                 224,            0.013034,            0.003382,           0.0019576,             0.76549,             0.73246,             0.79215,             0.63991,            0.018085,           0.0091009,            0.016356,            0.002641,            0.002641,            0.002641
                 225,            0.012882,           0.0033625,           0.0011813,             0.81583,             0.68881,             0.80345,             0.65215,            0.016357,           0.0084786,            0.016886,            0.002608,            0.002608,            0.002608
                 226,            0.013163,           0.0031004,           0.0020604,             0.78099,             0.71286,             0.79531,             0.64926,            0.017508,           0.0085588,            0.017455,            0.002575,            0.002575,            0.002575
                 227,            0.012528,           0.0035701,           0.0014992,             0.75214,             0.72847,             0.79278,             0.65104,            0.016795,           0.0085807,            0.017626,            0.002542,            0.002542,            0.002542
                 228,            0.012841,           0.0033785,           0.0016245,              0.8267,             0.64586,             0.78662,             0.64458,            0.016616,           0.0087953,            0.018373,            0.002509,            0.002509,            0.002509
                 229,            0.012639,           0.0033611,           0.0022363,             0.83889,              0.6302,             0.77182,             0.63532,            0.016921,           0.0091952,            0.018863,            0.002476,            0.002476,            0.002476
                 230,            0.011603,           0.0032488,            0.001475,             0.74992,             0.71872,             0.79026,             0.64606,            0.016855,            0.008722,            0.018628,            0.002443,            0.002443,            0.002443
                 231,            0.012099,           0.0034115,           0.0016128,             0.76876,             0.72493,             0.79126,             0.63744,            0.017794,           0.0086015,            0.018901,             0.00241,             0.00241,             0.00241
                 232,            0.012951,           0.0033566,           0.0018189,             0.76738,             0.74524,             0.79771,             0.65747,            0.016141,           0.0081385,            0.017752,            0.002377,            0.002377,            0.002377
                 233,            0.012288,           0.0032552,           0.0013099,             0.75726,             0.74695,              0.8001,             0.66147,            0.016785,           0.0080261,            0.017452,            0.002344,            0.002344,            0.002344
                 234,            0.012468,           0.0034317,           0.0015939,             0.77568,             0.73004,             0.79454,             0.65895,            0.017253,            0.008533,            0.017216,            0.002311,            0.002311,            0.002311
                 235,            0.012563,            0.003348,           0.0011563,             0.77294,             0.73441,             0.79868,             0.65755,            0.017476,           0.0083841,            0.016828,            0.002278,            0.002278,            0.002278
                 236,            0.013816,           0.0034371,           0.0015295,               0.759,             0.73157,             0.79936,             0.65722,            0.017282,           0.0084566,             0.01731,            0.002245,            0.002245,            0.002245
                 237,            0.012224,           0.0032578,           0.0017728,             0.85293,             0.62387,             0.80787,             0.67162,            0.016589,           0.0080759,             0.01706,            0.002212,            0.002212,            0.002212
                 238,             0.01247,           0.0033994,          0.00089421,             0.83648,              0.6529,             0.81172,             0.66836,            0.016938,            0.007905,            0.017033,            0.002179,            0.002179,            0.002179
                 239,            0.011724,           0.0030666,           0.0014836,             0.88234,             0.60444,             0.79961,             0.66648,            0.016928,           0.0080968,            0.017409,            0.002146,            0.002146,            0.002146
                 240,            0.011726,           0.0032415,           0.0016519,             0.79531,             0.67215,             0.79114,             0.66316,              0.0169,           0.0079651,            0.017918,            0.002113,            0.002113,            0.002113
                 241,            0.011925,           0.0031621,           0.0011888,             0.79611,             0.67784,              0.7979,             0.65805,            0.016653,           0.0078803,            0.018485,             0.00208,             0.00208,             0.00208
                 242,            0.011939,           0.0032722,           0.0014902,             0.69715,              0.7063,             0.79239,             0.64842,            0.017172,           0.0084168,            0.017411,            0.002047,            0.002047,            0.002047
                 243,             0.01206,           0.0032231,           0.0011697,             0.79949,             0.66496,             0.80022,              0.6561,            0.016156,           0.0082445,            0.017102,            0.002014,            0.002014,            0.002014
                 244,            0.011636,           0.0032768,           0.0025646,             0.82101,             0.70701,             0.80636,             0.66776,            0.015802,           0.0083031,            0.017935,            0.001981,            0.001981,            0.001981
                 245,            0.012389,           0.0034082,           0.0013689,             0.78189,             0.64352,             0.73487,             0.60541,            0.019215,            0.011882,            0.020185,            0.001948,            0.001948,            0.001948
                 246,            0.011111,           0.0029365,           0.0011689,             0.79037,             0.58381,             0.71749,             0.59921,            0.018942,            0.012442,            0.021052,            0.001915,            0.001915,            0.001915
                 247,            0.011437,            0.003246,           0.0014774,             0.78021,              0.6247,             0.73137,               0.616,            0.017473,            0.011756,             0.01982,            0.001882,            0.001882,            0.001882
                 248,            0.012404,           0.0033212,           0.0014527,              0.7919,             0.66404,             0.75758,              0.6356,            0.016474,            0.010357,            0.019528,            0.001849,            0.001849,            0.001849
                 249,            0.011792,           0.0031049,           0.0010693,             0.81378,             0.69534,             0.79563,               0.657,            0.016612,           0.0088856,            0.020024,            0.001816,            0.001816,            0.001816
                 250,             0.01176,           0.0032629,           0.0013826,              0.8213,             0.67682,             0.79488,              0.6596,            0.016204,           0.0089269,            0.019722,            0.001783,            0.001783,            0.001783
                 251,            0.011663,           0.0031286,           0.0016681,             0.84751,             0.64079,             0.77902,             0.64809,            0.016258,           0.0092049,            0.018866,             0.00175,             0.00175,             0.00175
                 252,            0.011015,           0.0030433,           0.0013027,             0.84945,              0.6422,             0.77614,             0.64897,            0.016185,           0.0090391,            0.018947,            0.001717,            0.001717,            0.001717
                 253,            0.010799,           0.0033431,           0.0010487,             0.85668,             0.63225,              0.7731,              0.6515,            0.015807,           0.0087768,            0.019004,            0.001684,            0.001684,            0.001684
                 254,            0.011911,           0.0032855,           0.0016837,             0.80112,             0.68323,             0.77183,             0.64369,            0.015509,           0.0084911,            0.018505,            0.001651,            0.001651,            0.001651
                 255,            0.011044,           0.0031025,           0.0013031,             0.81531,             0.67832,             0.79492,             0.67326,             0.01577,           0.0083102,            0.018183,            0.001618,            0.001618,            0.001618
                 256,            0.010392,           0.0031677,           0.0011192,             0.80445,             0.68168,             0.80473,             0.67053,            0.016332,           0.0081246,            0.017907,            0.001585,            0.001585,            0.001585
                 257,            0.011267,           0.0030983,           0.0011407,             0.77962,             0.71748,             0.80658,             0.67348,            0.015743,           0.0081704,            0.018389,            0.001552,            0.001552,            0.001552
                 258,            0.011603,           0.0032503,          0.00097828,             0.79008,             0.72014,             0.80361,             0.66901,            0.016611,           0.0083023,             0.01861,            0.001519,            0.001519,            0.001519
                 259,            0.010956,           0.0031953,          0.00099084,              0.8047,             0.67694,             0.80637,             0.66371,            0.016244,           0.0083271,            0.018613,            0.001486,            0.001486,            0.001486
                 260,            0.011187,           0.0030339,           0.0011368,             0.76518,             0.72767,             0.80351,              0.6692,            0.015924,           0.0083174,            0.018743,            0.001453,            0.001453,            0.001453
                 261,            0.011174,           0.0029901,           0.0011763,             0.85072,             0.63506,              0.7997,             0.65591,            0.015999,           0.0083243,            0.018878,             0.00142,             0.00142,             0.00142
                 262,            0.010648,           0.0031709,            0.001001,             0.89459,              0.5921,               0.786,             0.65677,            0.015887,           0.0089742,            0.019137,            0.001387,            0.001387,            0.001387
                 263,            0.010966,           0.0031811,           0.0010984,              0.8374,              0.6329,             0.78581,             0.64997,            0.015748,           0.0091265,            0.019097,            0.001354,            0.001354,            0.001354
                 264,            0.011803,           0.0032662,           0.0011957,             0.79714,             0.66733,             0.77852,              0.6515,            0.016004,            0.009217,            0.019177,            0.001321,            0.001321,            0.001321
                 265,            0.011257,           0.0031248,           0.0013816,             0.82351,             0.63351,             0.77697,             0.65036,            0.015498,           0.0090143,            0.019463,            0.001288,            0.001288,            0.001288
                 266,            0.011034,           0.0032803,          0.00088076,             0.82619,             0.64317,             0.78066,             0.65016,            0.015867,           0.0089486,            0.019355,            0.001255,            0.001255,            0.001255
                 267,            0.011278,           0.0031249,           0.0020774,             0.84202,             0.65764,             0.79747,             0.66819,            0.015881,           0.0086623,            0.019137,            0.001222,            0.001222,            0.001222
                 268,            0.010436,            0.002942,            0.001948,             0.80207,             0.66749,             0.80532,             0.67495,            0.015504,           0.0080654,            0.018666,            0.001189,            0.001189,            0.001189
                 269,            0.010944,           0.0030517,           0.0010515,             0.77125,             0.67538,             0.80681,             0.68035,            0.014805,           0.0078996,            0.018894,            0.001156,            0.001156,            0.001156
                 270,            0.010448,           0.0028741,           0.0010832,              0.8148,             0.63503,             0.80387,             0.67219,            0.015552,           0.0080485,            0.019009,            0.001123,            0.001123,            0.001123
                 271,            0.010256,           0.0030185,           0.0015913,             0.82406,             0.62608,             0.78692,             0.66467,            0.015532,           0.0084437,            0.019642,             0.00109,             0.00109,             0.00109
                 272,            0.010294,           0.0028175,           0.0011472,             0.84714,             0.58623,             0.78124,             0.65886,             0.01586,             0.00895,             0.01992,            0.001057,            0.001057,            0.001057
                 273,            0.010743,           0.0030407,           0.0019088,              0.8197,             0.63073,             0.78652,             0.65554,            0.015958,           0.0084159,            0.020773,            0.001024,            0.001024,            0.001024
                 274,            0.009932,           0.0029507,           0.0013769,              0.8069,             0.64844,             0.78297,             0.65734,            0.015414,           0.0080708,            0.021075,            0.000991,            0.000991,            0.000991
                 275,            0.010327,           0.0029278,           0.0015882,             0.80184,             0.66799,             0.77817,             0.64974,            0.015433,           0.0080291,            0.020882,            0.000958,            0.000958,            0.000958
                 276,           0.0096604,           0.0029484,           0.0011851,             0.84431,             0.62423,             0.77595,             0.64815,            0.015585,           0.0080682,             0.02066,            0.000925,            0.000925,            0.000925
                 277,            0.010508,           0.0030292,           0.0016735,             0.86745,              0.6167,             0.77303,             0.64937,            0.015432,           0.0082852,            0.020665,            0.000892,            0.000892,            0.000892
                 278,             0.01045,            0.003098,            0.001241,             0.83866,             0.64013,             0.78169,               0.659,            0.015707,           0.0083329,            0.020213,            0.000859,            0.000859,            0.000859
                 279,            0.010433,            0.003075,           0.0013903,             0.84648,             0.63172,             0.78647,             0.66362,            0.015269,           0.0082516,            0.019684,            0.000826,            0.000826,            0.000826
                 280,            0.010283,           0.0030465,          0.00089679,             0.86572,             0.59922,             0.79416,              0.6681,            0.015231,           0.0082358,            0.019439,            0.000793,            0.000793,            0.000793
                 281,            0.009897,           0.0031048,          0.00064109,             0.81537,             0.63892,             0.79502,             0.67268,            0.014839,           0.0082354,             0.01942,             0.00076,             0.00076,             0.00076
                 282,              0.0103,            0.002912,           0.0017139,              0.8176,              0.6498,             0.79514,             0.66838,            0.014972,            0.008202,             0.01957,            0.000727,            0.000727,            0.000727
                 283,           0.0095476,           0.0028595,          0.00075076,             0.82833,              0.6435,              0.7953,             0.66142,            0.015626,           0.0081824,            0.019797,            0.000694,            0.000694,            0.000694
                 284,             0.01004,           0.0029079,           0.0011466,             0.83454,             0.63978,              0.7937,             0.66005,            0.015431,           0.0082379,            0.020098,            0.000661,            0.000661,            0.000661
                 285,           0.0095332,            0.003003,          0.00079551,              0.8002,              0.6709,              0.7958,             0.66013,            0.015481,           0.0082199,            0.020369,            0.000628,            0.000628,            0.000628
                 286,           0.0095303,            0.003155,          0.00099866,             0.79205,             0.66993,             0.79899,             0.66563,            0.015577,           0.0082068,            0.020924,            0.000595,            0.000595,            0.000595
                 287,            0.009587,           0.0030431,          0.00094431,             0.79417,             0.67128,             0.80087,             0.67207,            0.015243,           0.0080497,            0.020574,            0.000562,            0.000562,            0.000562
                 288,            0.010126,           0.0030565,           0.0011313,             0.79277,             0.67165,             0.80138,             0.67232,            0.015409,           0.0080293,            0.020152,            0.000529,            0.000529,            0.000529
                 289,           0.0099952,           0.0031542,           0.0011494,             0.78814,             0.67152,             0.79369,             0.65965,            0.015916,           0.0082943,            0.020002,            0.000496,            0.000496,            0.000496
                 290,           0.0095621,           0.0028973,          0.00055033,             0.76135,             0.71943,             0.78579,             0.65981,            0.015233,           0.0085701,            0.019866,            0.000463,            0.000463,            0.000463
                 291,           0.0096682,           0.0029423,          0.00074072,             0.82483,             0.63373,             0.78374,             0.66185,            0.015138,           0.0087685,            0.019827,             0.00043,             0.00043,             0.00043
                 292,           0.0099372,           0.0028967,           0.0014799,             0.82814,             0.63478,             0.78107,             0.65841,            0.015209,           0.0085797,            0.019826,            0.000397,            0.000397,            0.000397
                 293,           0.0097603,           0.0030363,           0.0010262,             0.77234,             0.70054,             0.78248,             0.66309,             0.01504,           0.0082534,            0.019937,            0.000364,            0.000364,            0.000364
                 294,           0.0095061,           0.0030987,           0.0014841,             0.76718,             0.71477,             0.78338,             0.66286,            0.015033,           0.0080684,            0.019994,            0.000331,            0.000331,            0.000331
                 295,            0.010035,           0.0032446,          0.00086926,             0.76984,             0.71133,             0.78324,             0.66701,            0.014646,           0.0080962,            0.019994,            0.000298,            0.000298,            0.000298
                 296,           0.0090774,           0.0029558,           0.0013609,             0.78009,             0.71072,             0.78125,             0.66041,            0.014868,           0.0082602,            0.020012,            0.000265,            0.000265,            0.000265
                 297,           0.0092975,           0.0027961,            0.001192,             0.85992,             0.62595,             0.77337,              0.6583,            0.015044,           0.0084476,            0.020264,            0.000232,            0.000232,            0.000232
                 298,            0.009169,           0.0027264,            0.001069,             0.88293,             0.60457,             0.77104,             0.64995,            0.015066,           0.0085888,            0.020448,            0.000199,            0.000199,            0.000199
                 299,           0.0090483,           0.0028803,           0.0012697,             0.88386,             0.60502,             0.76804,             0.65167,            0.015061,           0.0088807,            0.020335,            0.000166,            0.000166,            0.000166
